,NewsTweet,branch,difftime,retweet_id,retweet_user,text,tmd,tree
42,682050984810549248,19,0 days 00:14:58.000000000,682054750720884736,4054740795,RT @BBCNews: Myanma,2015-12-30 04:24:59,False
43,682050984810549248,19,0 days 00:13:32.000000000,682054392120475648,140971463,RT @BBCNews: Myanma,2015-12-30 04:23:33,False
44,682050984810549248,19,0 days 00:12:13.000000000,682054059747053568,1599352140,RT @BBCNews: Myanma,2015-12-30 04:22:14,False
45,682050984810549248,19,0 days 00:09:42.000000000,682053428428713984,543567716,RT @BBCNews: Myanma,2015-12-30 04:19:43,False
46,682050984810549248,19,0 days 00:07:47.000000000,682052945790275585,442782547,RT @BBCNews: Myanma,2015-12-30 04:17:48,False
47,682050984810549248,19,0 days 00:06:40.000000000,682052661470978048,2809901188,RT @BBCNews: Myanma,2015-12-30 04:16:41,False
48,682050984810549248,19,0 days 00:03:59.000000000,682051989484756992,956324941,RT @BBCNews: Myanma,2015-12-30 04:14:00,False
49,682050984810549248,19,0 days 00:03:46.000000000,682051931590815744,3165913319,RT @BBCNews: Myanma,2015-12-30 04:13:47,False
50,682050984810549248,19,0 days 00:03:28.000000000,682051857909338113,203325246,RT @BBCNews: Myanma,2015-12-30 04:13:29,False
51,682050984810549248,19,0 days 00:00:25.000000000,682051091781910528,3824782752,RT @BBCNews: Myanma,2015-12-30 04:10:26,False
52,682050984810549248,19,0 days 00:00:25.000000000,682051090326536193,475886447,RT @BBCNews: Myanma,2015-12-30 04:10:26,False
53,682050984810549248,19,0 days 00:00:24.000000000,682051085071179777,2205992556,RT @BBCNews: Myanma,2015-12-30 04:10:25,False
54,682050984810549248,19,0 days 00:00:06.000000000,682051012182601728,3293322849,RT @BBCNews: Myanma,2015-12-30 04:10:07,False
55,682080768248659969,57,0 days 08:39:27.000000000,682211493685948416,187964046,RT @BBCNews: Oliver,2015-12-30 14:47:49,False
56,682080768248659969,57,0 days 06:38:15.000000000,682180992258437120,295790580,RT @BBCNews: Oliver,2015-12-30 12:46:37,False
57,682080768248659969,57,0 days 06:19:47.000000000,682176345036722176,513306640,RT @BBCNews: Oliver,2015-12-30 12:28:09,False
58,682080768248659969,57,0 days 06:18:22.000000000,682175988843855876,116782869,RT @BBCNews: Oliver,2015-12-30 12:26:44,False
59,682080768248659969,57,0 days 05:38:54.000000000,682166056048267265,119160232,RT @BBCNews: Oliver,2015-12-30 11:47:16,False
60,682080768248659969,57,0 days 05:20:32.000000000,682161433841418240,426813038,RT @BBCNews: Oliver,2015-12-30 11:28:54,False
61,682080768248659969,57,0 days 05:15:21.000000000,682160128410415104,998091066,RT @BBCNews: Oliver,2015-12-30 11:23:43,False
62,682080768248659969,57,0 days 05:06:59.000000000,682158024765632513,779908279,RT @BBCNews: Oliver,2015-12-30 11:15:21,False
63,682080768248659969,57,0 days 04:56:51.000000000,682155475954208768,2927142058,RT @BBCNews: Oliver,2015-12-30 11:05:13,False
64,682080768248659969,57,0 days 04:23:33.000000000,682147095365742592,77834136,RT @BBCNews: Oliver,2015-12-30 10:31:55,False
65,682080768248659969,57,0 days 04:19:51.000000000,682146162552516609,730513393,RT @BBCNews: Oliver,2015-12-30 10:28:13,False
66,682080768248659969,57,0 days 04:17:51.000000000,682145659458318336,2895966166,RT @BBCNews: Oliver,2015-12-30 10:26:13,False
67,682080768248659969,57,0 days 04:17:31.000000000,682145575970693120,228033113,RT @BBCNews: Oliver,2015-12-30 10:25:53,False
68,682080768248659969,57,0 days 04:10:45.000000000,682143873418801152,4553483362,RT @BBCNews: Oliver,2015-12-30 10:19:07,False
69,682080768248659969,57,0 days 04:10:12.000000000,682143735493296128,81429690,RT @BBCNews: Oliver,2015-12-30 10:18:34,False
70,682080768248659969,57,0 days 04:09:40.000000000,682143600805855232,236842564,RT @BBCNews: Oliver,2015-12-30 10:18:02,False
71,682080768248659969,57,0 days 04:07:52.000000000,682143145073741824,237019593,RT @BBCNews: Oliver,2015-12-30 10:16:14,False
72,682080768248659969,57,0 days 04:06:02.000000000,682142687366135808,565614652,RT @BBCNews: Oliver,2015-12-30 10:14:24,False
73,682080768248659969,57,0 days 03:58:25.000000000,682140769382174720,3379558079,RT @BBCNews: Oliver,2015-12-30 10:06:47,False
74,682342864366530560,46,0 days 17:55:07.000000000,682613426284199936,272136130,RT @BBCNews: Conser,2015-12-31 17:24:57,False
75,682342864366530560,46,0 days 11:01:56.000000000,682509444224253952,1627415906,RT @BBCNews: Conser,2015-12-31 10:31:46,False
76,682342864366530560,46,0 days 09:57:49.000000000,682493309751787520,21484872,RT @BBCNews: Conser,2015-12-31 09:27:39,False
77,682342864366530560,46,0 days 09:02:08.000000000,682479296804421632,21302069,RT @BBCNews: Conser,2015-12-31 08:31:58,False
78,682342864366530560,46,0 days 07:52:45.000000000,682461833878482945,21754620,RT @BBCNews: Conser,2015-12-31 07:22:35,False
79,682342864366530560,46,0 days 07:00:24.000000000,682448662098776064,14577821,RT @BBCNews: Conser,2015-12-31 06:30:14,False
80,682342864366530560,46,0 days 06:30:24.000000000,682441111206498304,163992822,RT @BBCNews: Conser,2015-12-31 06:00:14,False
